118 腿/tuǐ,HSK3,腿,tuǐ,Leg,Wǒ de tuǐ bèi nà zhī gǒu yǎo le.,My leg was bitten by that dog.,我的腿被那只狗咬了,n
117 图书馆/túshūguǎn,HSK3,图书馆,túshūguǎn,Library,Wǒ cóng túshūguǎn jiè le liǎng běn shū.,I borrowed two books from the library.,我从图书馆借了两本书,n
33 外/wài,HSK2,外,wài,Outside,Mén wàimian shì shuí?,Who is it outside of the door?,门外⾯是谁?,n
120 万/wàn,HSK3,万,wàn,Ten Thousand,Tā zuò zìyóu zhíyè měi nián kě zhuàn 2 wàn yuán.,His freelance work brings him in about 20000 Yuan a year.,他做⾃由职业每年可赚2万元,n
119 碗/wǎn,HSK3,碗,wǎn,Bowl,Wǒ bǎ wǎn gěi shuāipò le.,I broke the bowl.,我把碗给摔破了,n
34 晚上/wǎnshang,HSK2,晚上,wǎnshang,Evening,Nǐ jīntiān wǎnshang yǒu kòng ma?,Are you free this evening?,你今天晚上有空吗?,n
121 位/wèi,HSK3,位,wèi,Measure Word For People,Tā yīnwèi duì yī wèi tóngshì dòngcū ér bèi kāichú le.,He was fired from his job after roughing up a colleague.,他因为对一位同事动粗⽽被开除了,n
122 ⽂化/wénhuà,HSK3,⽂化,wénhuà,Culture,"Zài wǒmen de wénhuà zhōng, wèn tārén zhèng duōshao qián shì bù lǐmào",在我们的⽂化中，问他⼈挣多少钱是不礼貌的,de.,n
35 问题/wèntí,HSK2,问题,wèntí,Question,Wǒ yǒu gè wèntí.,I have a question.,我有个问题,n
123 西/xī,HSK3,西,xī,West,Lí zhèr zuìjìn de gōnggòng cèsuǒ zài xī jiē.,The nearest public toilets are on West street.,离这⼉最近的公共厕所在西街,n
45 下/xià,HSK1,下,xià,Below/Under,Yī zhī māo zài zhuō xià.,A cat is under the table.,一只猫在桌下,n
126 夏/xià,HSK3,夏,xià,Summer,"Wǒ xiǎng zhīdào, nǐ zhège xiàtiān gān le xiē shénme?",I want to know what you did this summer.,我想知道，你这个夏天⼲了些什么？,n
127 ⾹蕉/xiāngjiāo,HSK3,⾹蕉,xiāngjiāo,Banana,Nǐ xǐhuan chī xiāngjiāo ma?,Do you like to eat bananas?,你喜欢吃⾹蕉吗？,n
128 相同/xiāngtóng,HSK3,相同,xiāngtóng,Same,Tāmen liǎng gè rén yǒu xiāngtóng de àihào.,They both have the same hobby.,他们两个⼈有相同的爱好,n
47 先⽣/xiānsheng,HSK1,先⽣,xiānsheng,Mister/Husband,Wǒ de xiānsheng hěn ài wǒ.,My husband loves me very much.,我的先⽣很爱我,n
48 现在/xiànzài,HSK1,现在,xiànzài,Now,Xiànzài jǐ diǎn le?,What time is it now?,现在⼏点了？,n
49 ⼩姐/xiǎojie,HSK1,⼩姐,xiǎojie,Miss/Young Lady,Wǒ kànjian le yī gè měilì de xiǎojie.,I saw a beautiful young lady.,我看见了一个美丽的⼩姐,n
37 ⼩时/xiǎoshí,HSK2,⼩时,xiǎoshí,Hour,Yī gè xiǎoshí hòu jiàn.,See you in an hour.,一个⼩时后见,n
129 校长/xiàozhǎng,HSK3,校长,xiàozhǎng,Headmaster,Tā shì wǒmen xuéxiào de xiàozhǎng.,He is the headmaster in my school.,他是我们学校的校长,n
46 下午/xiàwǔ,HSK1,下午,xiàwǔ,Afternoon,Wǒ míngtiān xiàwǔ yǒu kòng.,I will be free tomorrow afternoon.,我明天下午有空,n
130 鞋/xié,HSK3,鞋,xié,Shoe,Wǒ de xié tuōjiāo le.,My shoe came apart.,我的鞋脱胶了,n
36 西⽠/xīguā,HSK2,西⽠,xīguā,Watermelon,Zhège xīguā hěn tián.,This watermelon is very sweet.,这个西⽠很甜,n
124 习惯/xíguàn,HSK3,习惯,xíguàn,Custom,Wǒ kànbuguàn zhèxiē jiù xíguàn.,I hate to see these old customs.,我看不惯这些旧习惯,n
132 信/xìn,HSK3,信,xìn,Letter,Wǒ xiě le yī fēng xìn.,I wrote a letter.,我写了一封信,n
38 姓/xìng,HSK2,姓,xìng,Family Name,Nǐ xìng shénme?,What is your family name?,你姓什么？,n
133 ⾏李箱/xínglǐxiāng,HSK3,⾏李箱,xínglǐxiāng,Suitcase,Nǐ néng bāng wǒ ná zhège xínglǐxiāng ma?,Can you please help me carry this suitcase?,你能帮我拿这个⾏李箱吗？,n
50 星期/xīngqī,HSK1,星期,xīngqī,Week,Zhè xīngqī tā hěn máng.,He is very busy this week.,这星期他很忙,n
134 兴趣/xìngqù,HSK3,兴趣,xìngqù,Interest,Wǒ duì lìshǐ méiyǒu shéme xìngqù.,I have little interest in history.,我对历史没有什么兴趣,n
131 新闻/xīnwén,HSK3,新闻,xīnwén,News,Wǒ měitiān zǎoshang doū huì kàn xīnwén.,I read the news every morning.,我每天早上都会看新闻,n
135 熊猫/xióngmāo,HSK3,熊猫,xióngmāo,Panda,Xióngmāo shì zhōngguó de guóbǎo.,The panda is China’s national treasure.,熊猫是中国的国宝,n
125 洗手间/xǐshǒujiān,HSK3,洗手间,xǐshǒujiān,Washroom,Qǐngwèn xǐshǒujiān zài nǎr?,"Excuse me, where is the washroom?",请问洗手间在哪⼉？,n
39 雪/xuě,HSK2,雪,xuě,Snow,Shāndǐng bèi xuě fùgài le.,The top of the mountain is covered in snow.,⼭顶被雪覆盖了,n
51 学⽣/xuésheng,HSK1,学⽣,xuésheng,Student,Wǒ bù shì xuésheng.,I am not a student.,我不是学⽣,n
52 学校/xuéxiào,HSK1,学校,xuéxiào,School,Nǐ de xuéxiào zài nǎr?,Where is your school?,你的学校在哪⼉？,n
42 ⽺⾁/yángròu,HSK2,⽺⾁,yángròu,Lamb,Wǒ bù xǐhuan chī yángròu.,I don't like to eat lamb.,我不喜欢吃⽺⾁,n
41 眼睛/yǎnjing,HSK2,眼睛,yǎnjing,Eye,Wǒ de yǎnjing jìn le xiē shā.,I got some sand in my eye.,我的眼睛进了些沙,n
136 眼镜/yǎnjìng,HSK3,眼镜,yǎnjìng,Glasses,Wǒ de yǎnjìng bùjiàn le.,I can't find my glasses.,我的眼镜不见了,n
40 颜⾊/yánsè,HSK2,颜⾊,yánsè,Color,Wǒ yě xǐhuan zhège yánsè.,I also like this color.,我也喜欢这个颜⾊,n
43 药/yào,HSK2,药,yào,Medicine,Zhè yào méiyǒu fùzuòyòng.,This medicine does not have side effects.,这药没有副作⽤,n
137 爷爷/yéye,HSK3,爷爷,yéye,Grandfather (Father's father),Wǒ yéye zài wǒ hěn xiǎo de shíhou jiù qùshì le.,My grandfather passed away when I was little.,我爷爷在我很⼩的时候就去世了,n
53 ⾐服/yīfu,HSK1,⾐服,yīfu,Clothing,Bǎ yīfu tuō diào!,Take off your clothes!,把⾐服脱掉！,n
138 一会⼉/yīhuǐr,HSK3,一会⼉,yīhuǐr,A Short Period of Time/A While,Wǒ xūyào xiūxi yīhuǐr.,I need to rest for a while.,我需要休息一会⼉,n
140 影响/yǐngxiǎng,HSK3,影响,yǐngxiǎng,Affect/Influence,Fùmǔ gēn háizi de qīnmì chéngdù duì háizi de xìnggé yǒuzhe qiángliè de,⽗母跟孩⼦的亲密程度对孩⼦的性格有着强烈的影响,yǐngxiǎng.,n
139 银⾏/yínháng,HSK3,银⾏,yínháng,Bank,Zhèlǐ lí yínháng yuǎn ma?,Is the bank far from here?,这⾥离银⾏远吗？,n
88 ⾳乐/yīnyuè,HSK3,⾳乐,yīnyuè,Music,Nǐ xǐhuan shénme yàng de yīnyuè?,What kind of music do you like?,你喜欢什么样的⾳乐？,n
54 医⽣/yīshēng,HSK1,医⽣,yīshēng,Doctor,Wǒ xiǎng zuò yīshēng.,I want to be a doctor.,我想做医⽣,n
44 意思/yìsi,HSK2,意思,yìsi,Meaning,Zhège dāncí shì shénme yìsi?,What is the meaning of this word?,这个单词是什么意思？,n
55 医院/yīyuàn,HSK1,医院,yīyuàn,Hospital,Zhè fùjìn yǒu yīyuàn ma?,Is there a hospital near here?,这附近有医院吗？,n
56 椅⼦/yǐzi,HSK1,椅⼦,yǐzi,Chair,Zhè bǎ yǐzi hěn shūfu.,This chair is very comfortable.,这把椅⼦很舒服,n
45 右边/yòubiān,HSK2,右边,yòubiān,Right Side,Cèsuǒ zài nǐ de yòubiān.,The toilet is on your right side.,厕所在你的右边,n
141 游戏/yóuxì,HSK3,游戏,yóuxì,Game,Tā zhěngtiān doū zài wán yóuxì.,He is playing games all the time.,他整天都在玩游戏,n
46 鱼/yú,HSK2,鱼,yú,Fish,Zuótiān wǒ chī le yú.,I ate fish yesterday.,昨天我吃了鱼,n
57 ⽉/yuè,HSK1,⽉,yuè,Month,Nǐ yī gè yuè dú jǐ běn shū?,How many books do you read per month?,你一个⽉读⼏本书？,n
142 ⽉亮/yuèliang,HSK3,⽉亮,yuèliang,Moon,Jīnwǎn yuèliang bù huì chūlái le.,The moon won't come out tonight .,今晚⽉亮不会出来了,n
143 云/yún,HSK3,云,yún,Cloud,"Zhèngdāng wǒmen yào pāizhào shí, tàiyáng bèi yún zhēzhù le.","Just as soon we were ready to take photos, the sun got covered by clouds.",正当我们要拍照时，太阳被云遮住了,n
47 早上/zǎoshang,HSK2,早上,zǎoshang,Morning/Early Morning,Zǎoshang de fēngjǐng hěn měi.,The scenery in the morning is very beautiful.,早上的风景很美,n
48 丈夫/zhàngfu,HSK2,丈夫,zhàngfu,Husband,Wǒ de zhàngfu shì lǜshī.,My husband is a lawyer.,我的丈夫是律师,n
144 照⽚/zhàopiàn,HSK3,照⽚,zhàopiàn,Photo,Wǒ pāi le hěnduō zhàopiàn.,I have taken a lot of photos.,我拍了很多照⽚,n
145 照相机/zhàoxiàngjī,HSK3,照相机,zhàoxiàngjī,Camera,Nǐ zài nǎr xiū de zhàoxiàngjī?,Where did you get your camera repaired?,你在哪⼉修的照相机？,n
147 种/zhǒng,HSK3,种,zhǒng,Kind,Jīngyàn gàosu wǒmen zhèzhǒng cáiliào de zhìliàng hěn hǎo.,Experience has told us that this kind of material is of good quality.,经验告诉我们这种材料的质量很好,n
58 中国/zhōngguó,HSK1,中国,zhōngguó,China,Wǒ míngnián qù zhōngguó.,I will go to China next year.,我明年去中国,n
146 中间/zhōngjiān,HSK3,中间,zhōngjiān,Middle,Tā zǒu lái zuò zài le qián pái de zhōngjiān.,She walked in and sat down in the middle of the front row.,她⾛来坐在了前排的中间,n
59 中午/zhōngwǔ,HSK1,中午,zhōngwǔ,Noon,Nǐ zhōngwǔ yǐqián huì zài jiā ma?,Will you be at home before noon?,你中午以前会在家吗？,n
148 周末/zhōumò,HSK3,周末,zhōumò,Weekend,Nǐ zhōumò guò de zěnme yàng?,How was your weekend?,你周末过得怎么样？,n
60 桌⼦/zhuōzi,HSK1,桌⼦,zhuōzi,Table,Wǒ de shǒujī zài zhuōzi shàng.,My cellphone is on the table.,我的手机在桌⼦上,n
149 注意/zhùyì,HSK3,注意,zhùyì,Attention/To Pay Attention To,Nǐ děi zhùyì tā shuō de huà.,You need to pay attention to what he says.,你得注意他说的话,n
61 字/zì,HSK1,字,zì,Chinese Character,Wǒ yǒu hěnduō zì bù rènshi.,There are many Chinese characters I don't recognize.,我有很多字不认识,n
150 字典/zìdiǎn,HSK3,字典,zìdiǎn,Dictionary,"Wǒ bùtài dǒng zhège dāncí, xūyào chá yīxià zìdiǎn.","I don't understand this word, I need to look it up in the dictionary.",我不太懂这个单词，需要查一下字典,n
151 ⾃⼰/zìjǐ,HSK3,⾃⼰,zìjǐ,Oneself/One's Own,Měi gè rén yǒu zìjǐ de tècháng.,Everybody has his own strong points.,每个⼈有⾃⼰的特长,n
49 ⾃⾏车/zìxíngchē,HSK2,⾃⾏车,zìxíngchē,Bicycle,Zhè liàng zìxíngchē shì wǒ de.,This bicycle is mine.,这辆⾃⾏车是我的,n
50 左边/zuǒbiān,HSK2,左边,zuǒbiān,Left Side,Wǒ de fángjiān zài lóu shàng de zuǒbiān.,My room is upstairs on the left.,我的房间在楼上的左边,n
62 昨天/zuótiān,HSK1,昨天,zuótiān,Yesterday,Zuótiān xià yǔ le.,It rained yesterday.,昨天下雨了,n
152 作业/zuòyè,HSK3,作业,zuòyè,Homework,Wǒ yǒu hěnduō zuòyè yào zuò.,I have a lot of homework to do.,我有很多作业要做,n
153 作⽤/zuòyòng,HSK3,作⽤,zuòyòng,Action/Affect,Zhèzhǒng yào yǒu shéme zuòyòng?,What is the affect of this medicine?,这种药有什么作⽤？,n
1 ⽩/bái,HSK2,⽩,bái,White,Wǒ yǒu yī shuāng bái xiézi.,I have a pair of white shoes.,我有一双⽩鞋⼦,adj
2 长/cháng,HSK2,长,cháng,Long,Tā de tóufa hěn cháng.,Her hair is very long.,她的头发很长,adj
3 错/cuò,HSK2,错,cuò,Wrong,Nǐ de huídá shì cuò de.,Your answer is wrong.,你的回答是错的,adj
4 对/duì,HSK2,对,duì,Right,Nà jué bù kěnéng shì duì de.,That can't possibly be right.,那绝不可能是对的,adj
5 ⾼/gāo,HSK2,⾼,gāo,Tall,Zhè dòng fángzi fēicháng gāo.,This building is very tall.,这栋房⼦⾮常⾼,adj
6 贵/guì,HSK2,贵,guì,Expensive,Zhè fù yǎnjìng hěn guì.,These glasses are very expensive.,这副眼镜很贵,adj
7 好吃/hǎochī,HSK2,好吃,hǎochī,Delicious,Zhège bīngqílín zhēn de hěn hǎochī.,This ice cream is very delicious.,这个冰淇淋真的很好吃,adj
8 ⿊/hēi,HSK2,⿊,hēi,Black,Tā zǒng chuānzhe hēi yīfu.,She always wears black.,她总穿着⿊⾐服,adj
9 红/hóng,HSK2,红,hóng,Red,Tā de liǎn tūrán hóng le.,Her face suddenly turned red.,她的脸突然红了,adj
10 近/jìn,HSK2,近,jìn,Close,Wǒmen xuéxiào lí gōngyuán fēicháng jìn.,Our school is very close to the park.,我们学校离公园⾮常近,adj
11 快/kuài,HSK2,快,kuài,Quick/Fast,Wǒ kěyǐ pǎo de hěn kuài.,I can run very fast.,我可以跑得很快,adj
12 快乐/kuàilè,HSK2,快乐,kuàilè,Happy,Jīntiān wǒ hěn kuàilè.,I am very happy today.,今天我很快乐,adj
13 累/lèi,HSK2,累,lèi,Tired,Wǒ yīdiǎnr yě bù lèi.,I am not tired at all.,我一点⼉也不累,adj
14 慢/màn,HSK2,慢,màn,Slow,Nǐ zěnme zhème màn!,How come you're so slow?!,你怎么这么慢！,adj
15 忙/máng,HSK2,忙,máng,Busy,Nǐ jīntiān máng ma?,Are you busy today?,你今天忙吗？,adj
16 便宜/piányi,HSK2,便宜,piányi,Cheap,Zhè méi jièzhi zhēn de hěn piányi.,This ring is really cheap.,这枚戒指真的很便宜,adj
17 漂亮/piàoliang,HSK2,漂亮,piàoliang,Beautiful,Wǒ de yǎnjing piàoliang ma?,Are my eyes beautiful?,我的眼睛漂亮吗？,adj
18 晴/qíng,HSK2,晴,qíng,Sunny,Wǒ xǐhuan qíngtiān.,I like sunny days.,我喜欢晴天,adj
19 新/xīn,HSK2,新,xīn,New,Wǒ dǎsuan mǎi yī bǎ xīn yǔsǎn.,I plan on buying a new umbrella.,我打算买一把新雨伞,adj
20 阴/yīn,HSK2,阴,yīn,Cloudy,Jīntiān shì yīn tiān.,Today is a cloudy day.,今天是阴天,adj
21 远/yuǎn,HSK2,远,yuǎn,Far,Tā jiā lí zhèr bù yuǎn.,His house is not far from here.,他家离这⼉不远,adj
1 矮/ǎi,HSK3,矮,ǎi,Short,Wǒ bǐ wǒ dìdi ǎi hěnduō.,I am much shorter than my younger brother.,,adj
2 安静/ānjìng,HSK3,安静,ānjìng,Quiet,Wǒ de línjū yīdiǎn dōu bù ānjìng!,My neighbour is not quiet at all!,,adj
3 饱/bǎo,HSK3,饱,bǎo,Full,"Wǒ yǐjīng sān tiān méi chī dōngxi le, kě wǒ dùzi háishi hěn bǎo.","I haven't eaten for 3 days, but I am still full.",,adj
4 差/chà,HSK3,差,chà,Bad (Quality),Zhège zhàoxiàngjī de zhìliàng zhēn de hěn chà.,This camera is really bad.,,adj
5 低/dī,HSK3,低,dī,Low,Tā bàoyuàn wǒ de xīnshuǐ hěn dī.,She complained that my salary was low.,,adj
6 地⽅/dìfāng,HSK3,地⽅,dìfāng,Local/Place,Zhè dìfang jiāotōng bù fāngbiàn.,This place public transportation is not very convenient.,,adj
7 短/duǎn,HSK3,短,duǎn,Short,Tā de suǒyǒu jùzi dōu hěn duǎn.,All his sentences are short.,,adj
8 ⼲净/gānjìng,HSK3,⼲净,gānjìng,Clean,Nǐ de fángjiān zhēn gānjìng.,Your room is really clean.,,adj
9 过去/guòqù,HSK3,过去,guòqù,Past,Wǒmen wúfǎ gǎibiàn guòqù.,We cannot change the past.,,adj
10 还是/háishi,HSK3,还是,háishi,Still,"Zài wǒ de xīnmù zhōng, tā háishi gè háizi.","In my mind, he is still a child.",,adj
11 坏/huài,HSK3,坏,huài,Bad,Nǐ shì gè huài xiǎohái.,You are a bad child.,,adj
12 黄/huáng,HSK3,黄,huáng,Yellow,Wǒ xǐhuan chī huáng yánsè de mángguǒ.,I like to eat yellow mangoes.,,adj
13 极/jí,HSK3,极,jí,Badly/Extremely,Tā juéde zhège jùhuì wúliáo jí le.,She thinks this party is extremely boring.,,adj
14 简单/jiǎndān,HSK3,简单,jiǎndān,Simple,Zhège xiǎngfa tài jiǎndān le.,This idea is too simple.,,adj
15 久/jiǔ,HSK3,久,jiǔ,Long (Time),Wǒ zài zhè jiā gōngsī gōngzuò le hěnjiǔ.,I have been working in this company for a long time.,,adj
16 旧/jiù,HSK3,旧,jiù,Old,Tā de fángzi yòu xiǎo yòu jiù.,His house is small and old.,,adj
17 渴/kě,HSK3,渴,kě,Thirsty,Wǒ hē shuǐ shì yīnwèi wǒ kě le.,I drink water because I am thirsty.,,adj
18 可爱/kě'ài,HSK3,可爱,kě'ài,Lovely/Cute,Tā yǒu yī gè piàoliang de qīzi hé yī gè kě'ài de nǚ'ér.,He has a beautiful wife and a lovely daughter.,,adj
19 蓝/lán,HSK3,蓝,lán,Blue,Wǒ nánpéngyou yǒu yī shuāng lán yǎnjing.,My boyfriend has a pair of blue eyes.,,adj
20 老/lǎo,HSK3,老,lǎo,Old,Wǒ xīwàng wǒ yǒngyuǎn yě bù huì lǎo.,I wish I will never get old.,,adj
21 绿/lǜ,HSK3,绿,lǜ,Green,Wǒ tīngshuō yīngguó de cǎo zài dōngtiān yě háishi lǜ de.,I hear the grass in England is green even in the winter.,,adj
22 满意/mǎnyì,HSK3,满意,mǎnyì,Satisfied,Tāmen duì hétóng hěn mǎnyì.,They are satisfied with the contract.,,adj
23 明⽩/míngbai,HSK3,明⽩,míngbai,Clear/To Understand,Zǒng yǒu yītiān nǐ huì míngbai de.,You will understand it with time.,,adj
24 难/nán,HSK3,难,nán,Difficult,"Duì wǒ lái shuō, xuéxí xībānyá yǔ zhēn de hěn nán.",Spanish is very difficult for me to learn.,,adj
25 胖/pàng,HSK3,胖,pàng,Fat,Nǐmen juéde wǒ pàng ma?,Do you think I am fat?,,adj
26 奇怪/qíguài,HSK3,奇怪,qíguài,Strange,Wǒ dì yī cì yùdào zhème qíguài de rén.,This is the first time that I have met such a strange person.,,adj
27 清楚/qīngchǔ,HSK3,清楚,qīngchǔ,Clear,Zhège shìpín de zìmù bù qīngchǔ.,The subtitle in this video is not clear.,,adj
28 认真/rènzhēn,HSK3,认真,rènzhēn,Serious,"Wǒ bù shì zài gēn nǐ kāi wánxiào, wǒ shì rènzhēn de.","I am not joking with you, I am serious.",,adj
29 容易/róngyì,HSK3,容易,róngyì,Easy,Wǒ juéde zhuànqián yīdiǎn yě bù róngyì.,I don't think it's easy to make money.,,adj
30 瘦/shòu,HSK3,瘦,shòu,Thin/Skinny,"Rénmen dōu shuō wǒ hěn shòu, kě wǒ juéde wǒ pàng le.","People say that I am skinny, but I think I am getting fat.",,adj
31 舒服/shūfu,HSK3,舒服,shūfu,Comfortable,Tǎng xiàlái ràng zìjǐ shūfu yīdiǎn.,Lie down and make yourself comfortable.,,adj
32 特别/tèbié,HSK3,特别,tèbié,Special,Zhè tiáo qúnzi hěn tèbié.,This dress is very special.,,adj
33 相同/xiāngtóng,HSK3,相同,xiāngtóng,Same,Tā fàn le liǎng cì xiāngtóng de cuòwù.,He has made the same mistake twice.,,adj
34 ⼩⼼/xiǎoxīn,HSK3,⼩⼼,xiǎoxīn,Careful,Nǐ yīnggāi yào gèng xiǎoxīn.,You should be more careful.,,adj
35 新鲜/xīnxiān,HSK3,新鲜,xīnxiān,Fresh,Zhèxiē píngguǒ kàn qǐlái hěn xīnxiān.,These apples look very fresh.,,adj
36 一般/yībān,HSK3,一般,yībān,General/Ordinary,Zhèlǐ de fēngjǐng hěn yībān.,The scenery here is very ordinary.,,adj
37 一样/yīyàng,HSK3,一样,yīyàng,Same,Wǒ hé wǒ bàba de xìnggé shì yīyàng de.,My father and I have the same character.,,adj
38 有名/yǒumíng,HSK3,有名,yǒumíng,Famous,Wǒ tīngshuō tā shì gè yǒumíng de yǎnyuán.,I hear that she is a famous actress.,,adj
39 重要/zhòngyào,HSK3,重要,zhòngyào,Important,Qián duì wǒ lái shuō hěn zhòngyào.,Money is very important to me.,,adj
1 才/cái,HSK3,才,cái,Just,Wǒ cái zuò wán zuòyè.,I just finished my homework.,我才做完作业,adv
2 当然/dāngrán,HSK3,当然,dāngrán,Surely/Certainly,Wǒ dāngrán jìde nǐ le.,I certainly remember you.,我当然记得你了,adv
3 多么/duōme,HSK3,多么,duōme,"How (wonderful, etc.)",Duōme měi de dìfang a!,How beautiful this place is!,多么美的地⽅啊！,adv
4 刚才/gāngcái,HSK3,刚才,gāngcái,Just Now/A Moment Ago,Wǒ gāngcái zài hē niúnǎi.,I was drinking milk a moment ago.,我刚才在喝⽜奶,adv
5 更/gèng,HSK3,更,gèng,More,Wǒ juéde zhège gèng yǒuyòng.,I think this is more useful.,我觉得这个更有⽤,adv
6 还/huán,HSK3,还,huán,To Return,Wǒ yī yǒu qián mǎshàng jiù huán nǐ.,I'll pay you back as soon as I have money.,我一有钱马上就还你,adv
7 或者/huòzhě,HSK3,或者,huòzhě,Or,Nǐ kěyǐ qù yóuyǒng huòzhě diàoyú.,You may go swimming or fishing.,你可以去游泳或者钓鱼,adv
8 ⼏乎/jīhū,HSK3,⼏乎,jīhū,Nearly/Almost,Zhè jīhū shì bù kěnéng wánchéng de.,It is almost impossible to finish.,这⼏乎是不可能完成的,adv
9 经常/jīngcháng,HSK3,经常,jīngcháng,Often,Wǒ jīngcháng qù gōngyuán sànbù.,I often walk to the park.,我经常去公园散步,adv
10 马上/mǎshàng,HSK3,马上,mǎshàng,At Once,Nǐ zuì hǎo mǎshàng zǒu.,You had better go at once.,你最好马上⾛,adv
11 其实/qíshí,HSK3,其实,qíshí,Actually,Qíshí wǒ xiànzài hěn máng.,I am actually very busy now.,其实我现在很忙,adv
12 其他/qítā,HSK3,其他,qítā,Else/Other,"Chúle nǐ, qítā rén dōu hěn è.",Everybody else is hungry but you.,除了你，其他⼈都很饿,adv
13 突然/tūrán,HSK3,突然,tūrán,All of a Sudden,Tā tūrán xiào le qǐlái.,"All of a sudden, she began to laugh.",她突然笑了起来,adv
14 先/xiān,HSK3,先,xiān,First,Qǐng xiān tiánxiě zhè zhāng biǎogé.,Please fill out this form first.,请先填写这张表格,adv
15 一边/yībiān,HSK3,一边,yībiān,At The Same Time,Wǒ yībiān xiào yībiān chīfàn.,I eat and laugh at the same time.,我一边笑一边吃饭,adv
16 一定/yīdìng,HSK3,一定,yīdìng,Definitely,Nǐ yīdìng shì zuì bàng de!,You are definitely the best!,你一定是最棒的！,adv
17 一共/yīgòng,HSK3,一共,yīgòng,Altogether,Tā yīgòng xiě le liù běn shū.,He wrote six books altogether.,他一共写了六本书,adv
18 一直/yīzhí,HSK3,一直,yīzhí,Constantly/Always,Wǒ yīzhí dōu hěn měi.,I am always beautiful.,我一直都很美,adv
19 以后/yǐhòu,HSK3,以后,yǐhòu,After,Chī wán wǎnfàn yǐhòu wǒ jiù qù shuìjiào.,I will go to sleep after dinner.,吃完晚饭以后我就去睡觉,adv
20 以前/yǐqián,HSK3,以前,yǐqián,Before,Wǒ jìde yǐqián jiàn guò nǐ.,I remember meeting you before.,我记得以前见过你,adv
21 只/zhǐ,HSK3,只,zhǐ,Only,Wǒ zhǐ chī yī zhǒng shuǐguǒ.,I only eat one kind of fruit.,我只吃一种⽔果,adv
22 终于/zhōngyú,HSK3,终于,zhōngyú,Finally,Wǒ zhōngyú kěyǐ shuìjiào le.,I finally can sleep.,我终于可以睡觉了,adv
23 主要/zhǔyào,HSK3,主要,zhǔyào,Mainly/Main,Wǒ de zhǔyào gōngzuò shì jiāo hànyǔ.,My main job is teaching Mandarin.,我的主要⼯作是教汉语,adv
24 总是/zǒngshì,HSK3,总是,zǒngshì,Always,Wǒ zǒngshì chídào.,I am always late.,我总是迟到,adv
25 最近/zuìjìn,HSK3,最近,zuìjìn,Recently,Zuìjìn wǒ hěn bù kāixīn.,I have been unhappy recently.,最近我很不开⼼,adv
1 别/bié,HSK2,别,bié,Do Not,Xū! Bié shuōhuà!,Shush！Don't speak!,嘘！别说话！,adv
2 ⾮常/fēicháng,HSK2,⾮常,fēicháng,Very,Wǒ gāng zuò le gè fēicháng kěpà de mèng.,I just had a very awful dream.,我刚做了个⾮常可怕的梦,adv
3 还/hái,HSK2,还,hái,Still,Nǐ zěnme hái zài zhè?,Why are you still here?,你怎么还在这？,adv
4 就/jiù,HSK2,就,jiù,Only/Just,Wǒ jiù xiǎng shuìjiào.,I just want to sleep.,我就想睡觉,adv
5 也/yě,HSK2,也,yě,Also,Tā yě shì zhōngguó rén.,He is also Chinese.,他也是中国⼈,adv
6 已经/yǐjīng,HSK2,已经,yǐjīng,Already,Xiànzài yǐjīng hěn wǎn le.,It's already late.,现在已经很晚了,adv
7 一起/yīqǐ,HSK2,一起,yīqǐ,Together,Wǒmen xǐhuan yīqǐ chànggē.,We enjoyed singing songs together.,我们喜欢一起唱歌,adv
8 再/zài,HSK2,再,zài,Again,Wǒ qīdài zài jiàn dào nǐ.,I am looking forward to seeing you again.,我期待再见到你,adv
9 真/zhēn,HSK2,真,zhēn,Really,Nǐ zhēn bàng!,You are really good！,你真棒！,adv
10 正在/zhèngzài,HSK2,正在,zhèngzài,Currently,Wǒ zhèngzài gōngzuò.,I am currently working .,我正在⼯作,adv
11 最/zuì,HSK2,最,zuì,Most,Zhège fāngfǎ zuì yǒuyòng le.,This is the most useful method.,这个⽅法最有⽤了,adv
12 但是/dànshì,HSK2,但是,dànshì,But,"Wǒ xiǎng mǎi chē, dànshì wǒ méi qián.","I want to buy a car, but I don't have money.",我想买车，但是我没钱,adv
13 所以/suǒyǐ,HSK2,所以,suǒyǐ,So,"Tā duì wǒ hěn hǎo, suǒyǐ wǒ hěn xǐhuan tā.","He is very good to me, so I like him very much.",他对我很好，所以我很喜欢他,adv
14 因为/yīnwèi,HSK2,因为,yīnwèi,Because,Bùyào yīnwèi tā qióng jiù kànbuqǐ tā.,Don't look down on him merely because he is poor.,不要因为他穷就看不起他,adv
15 ⽐/bǐ,HSK2,⽐,bǐ,To Compare With,Wǒ juéde nǐ bǐ wǒ piàoliang.,I think you are more beautiful than me.,我觉得你⽐我漂亮,adv
16 从/cóng,HSK2,从,cóng,From,Wǒ cóng yǐzi shàng shuāi le xiàlái.,I fell down from the chair.,我从椅⼦上摔了下来,adv
17 对/duì,HSK2,对,duì,Towards,Tā duì wǒ tàidu hěn chà.,His attitude towards me is very bad.,他对我态度很差,adv
18 离/lí,HSK2,离,lí,From/Be Away From,Wǒ jiā lí xuéxiào hěn yuǎn.,My home is far away from my school.,我家离学校很远,adv
19 向/xiàng,HSK2,向,xiàng,Towards,Yī liàng chē zhèng kāi xiàng wǒ.,There is a car coming towards me.,一辆车正开向我,adv
